page_id,chapter,section,section_name,sentence_number,sentence
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,31,"VOLUME I     Unit 1: Mechanics     Chapter 1: Units and Measurement   Chapter 2: Vectors   Chapter 3: Motion Along a Straight Line   Chapter 4: Motion in Two and Three Dimensions   Chapter 5: Newton's Laws of Motion   Chapter 6: Applications of Newton's Laws   Chapter 7: Work and Kinetic Energy   Chapter 8: Potential Energy and Conservation of Energy   Chapter 9: Linear Momentum and Collisions   Chapter 10: Fixed-Axis Rotation   Chapter 11: Angular Momentum   Chapter 12: Static Equilibrium and Elasticity   Chapter 13: Gravitation   Chapter 14: Fluid Mechanics     Unit 2: Waves and Acoustics     Chapter 15: Oscillations   Chapter 16: Waves   Chapter 17: Sound     VOLUME II     Unit 1: Thermodynamics     Chapter 1: Temperature and Heat   Chapter 2: The Kinetic Theory of Gases   Chapter 3: The First Law of Thermodynamics   Chapter 4: The Second Law of Thermodynamics     Unit 2: Electricity and Magnetism     Chapter 5: Electric Charges and Fields   Chapter 6: Gauss's Law   Chapter 7: Electric Potential   Chapter 8: Capacitance   Chapter 9: Current and Resistance   Chapter 10: Direct-Current Circuits   Chapter 11: Magnetic Forces and Fields   Chapter 12: Sources of Magnetic Fields   Chapter 13: Electromagnetic Induction   Chapter 14: Inductance   Chapter 15: Alternating-Current Circuits   Chapter 16: Electromagnetic Waves     VOLUME III     Unit 1: Optics     Chapter 1: The Nature of Light   Chapter 2: Geometric Optics and Image Formation   Chapter 3: Interference   Chapter 4: Diffraction     Unit 2: Modern Physics     Chapter 5: Relativity   Chapter 6: Photons and Matter Waves   Chapter 7: Quantum Mechanics   Chapter 8: Atomic Structure   Chapter 9: Condensed Matter Physics   Chapter 10: Nuclear Physics   Chapter 11: Particle Physics and Cosmology       Pedagogical foundation  Throughout  University Physics  you will find derivations of concepts that present classical ideas and techniques, as well as modern applications and methods."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,32,Most chapters start with observations or experiments that place the material in a context of physical experience.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,33,"Presentations and explanations rely on years of classroom experience on the part of long-time physics professors, striving for a balance of clarity and rigor that has proven successful with their students."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,34,"Throughout the text, links enable students to review earlier material and then return to the present discussion, reinforcing connections between topics."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,35,"Key historical figures and experiments are discussed in the main text (rather than in boxes or sidebars), maintaining a focus on the development of physical intuition."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,36,"Key ideas, definitions, and equations are highlighted in the text and listed in summary form at the end of each chapter."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,37,"Examples and chapter-opening images often include contemporary applications from daily life or modern science and engineering that students can relate to, from smart phones to the internet to GPS devices."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,38,"Assessments that reinforce key concepts  In-chapter  Examples  generally follow a three-part format of Strategy, Solution, and Significance to emphasize how to approach a problem, how to work with the equations, and how to check and generalize the result."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,39,Examples are often followed by  Check Your Understanding  questions and answers to help reinforce for students the important ideas of the examples.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,40,Problem-Solving Strategies  in each chapter break down methods of approaching various types of problems into steps students can follow for guidance.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,41,The book also includes exercises at the end of each chapter so students can practice what they've learned.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,42,Conceptual questions  do not require calculation but test student learning of the key concepts.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,43,Problems  categorized by section test student problem-solving skills and the ability to apply ideas to practical situations.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,44,"Additional Problems  apply knowledge across the chapter, forcing students to identify what concepts and equations are appropriate for solving given problems."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,45,Randomly located throughout the problems are  Unreasonable Results  exercises that ask students to evaluate the answer to a problem and explain why it is not reasonable and what assumptions made might not be correct.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,46,Challenge Problems  extend text ideas to interesting but difficult situations.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,47,Answers for selected exercises are available in an  Answer Key  at the end of the book.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,48,"Additional resources   Student and instructor resources  We've compiled additional resources for both students and instructors, including Getting Started Guides, PowerPoint slides, and answer and solution guides for instructors and students."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,49,"Instructor resources require a verified instructor account, which you can apply for when you log in or create your account on OpenStax.org."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,50,Take advantage of these resources to supplement your OpenStax book.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,51,"Community Hubs   OpenStax partners with the Institute for the Study of Knowledge Management in Education (ISKME) to offer Community Hubs on OER Commons – a platform for instructors to share community-created resources that support OpenStax books, free of charge."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,52,"Through our Community Hubs, instructors can upload their own materials or download resources to use in their own courses, including additional ancillaries, teaching material, multimedia, and relevant course content."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,53,We encourage instructors to join the hubs for the subjects most relevant to your teaching and research as an opportunity both to enrich your courses and to engage with other faculty.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,54,"To reach the Community Hubs, visit  www.oercommons.org/hubs/OpenStax ."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,55,Partner resources  OpenStax partners are our allies in the mission to make high-quality learning materials affordable and accessible to students and instructors everywhere.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,56,Their tools integrate seamlessly with our OpenStax titles at a low cost.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,57,"To access the partner resources for your text, visit your book page on OpenStax.org."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,58,"About the authors   Senior contributing authors   Samuel J. Ling, Truman State University     Dr. Samuel Ling has taught introductory and advanced physics for over 25 years at Truman State University, where he is currently Professor of Physics and the Department Chair."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,59,"Dr. Ling has two PhDs from Boston University, one in Chemistry and the other in Physics, and he was a Research Fellow at the Indian Institute of Science, Bangalore, before joining Truman."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,60,"Dr. Ling is also an author of  A First Course in Vibrations and Waves , published by Oxford University Press."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,61,Dr. Ling has considerable experience with research in Physics Education and has published research on collaborative learning methods in physics teaching.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,62,He was awarded a Truman Fellow and a Jepson fellow in recognition of his innovative teaching methods.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,63,"Dr. Ling's research publications have spanned Cosmology, Solid State Physics, and Nonlinear Optics."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,64,"Jeff Sanny, Loyola Marymount University     Dr. Jeff Sanny earned a BS in Physics from Harvey Mudd College in 1974 and a PhD in Solid State Physics from the University of California–Los Angeles in 1980."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,65,He joined the faculty at Loyola Marymount University in the fall of 1980.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,66,"During his tenure, he has served as department Chair as well as Associate Dean."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,67,Dr. Sanny enjoys teaching introductory physics in particular.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,68,He is also passionate about providing students with research experience and has directed an active undergraduate student research group in space physics for many years.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,69,"William Moebs, Formerly of Loyola Marymount University     Dr. William Moebs earned a BS and PhD (1959 and 1965) from the University of Michigan."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,70,"He then joined their staff as a Research Associate for one year, where he continued his doctoral research in particle physics."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,71,"In 1966, he accepted an appointment to the Physics Department of Indiana Purdue Fort Wayne (IPFW), where he served as Department Chair from 1971 to 1979."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,72,"In 1979, he moved to Loyola Marymount University (LMU), where he served as Chair of the Physics Department from 1979 to 1986."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,73,He retired from LMU in 2000.
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,74,"He has published research in particle physics, chemical kinetics, cell division, atomic physics, and physics teaching."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,75,"Contributing authors  Stephen D. Druger    Alice Kolakowska, University of Memphis    David Anderson, Albion College    Daniel Bowman, Ferrum College    Dedra Demaree, Georgetown University    Edw."
1a87e4af-d3b2-4c23-981c-d33ca2fed9b2@21,0.0,1.0,Preface,76,"S. Ginsberg, University of Massachusetts    Joseph Trout, Richard Stockton College    Kevin Wheelock, Bellevue College    David Smith, University of the Virgin Islands    Takashi Sato, Kwantlen Polytechnic University    Gerald Friedman, Santa Fe Community College    Lev Gasparov, University of North Florida    Lee LaRue, Paris Junior College    Mark Lattery, University of Wisconsin    Richard Ludlow, Daniel Webster College    Patrick Motl, Indiana University Kokomo    Tao Pang, University of Nevada, Las Vegas    Kenneth Podolak, Plattsburgh State University    Reviewers  Salameh Ahmad, Rochester Institute of Technology–Dubai    John Aiken, University of Colorado–Boulder    Raymond Benge, Terrant County College    Gavin Buxton, Robert Morris University    Erik Christensen, South Florida State College    Clifton Clark, Fort Hays State University    Nelson Coates, California Maritime Academy    Herve Collin, Kapi'olani Community College    Carl Covatto, Arizona State University    Alejandro Cozzani, Imperial Valley College    Danielle Dalafave, The College of New Jersey    Nicholas Darnton, Georgia Institute of Technology    Ethan Deneault, University of Tampa    Kenneth DeNisco, Harrisburg Area Community College    Robert Edmonds, Tarrant County College    William Falls, Erie Community College    Stanley Forrester, Broward College    Umesh Garg, University of Notre Dame    Maurizio Giannotti, Barry University    Bryan Gibbs, Dallas County Community College    Lynn Gillette, Pima Community College–West Campus    Mark Giroux, East Tennessee State University    Matthew Griffiths, University of New Haven    Alfonso Hinojosa, University of Texas–Arlington    Steuard Jensen, Alma College    David Kagan, University of Massachusetts    Sergei Katsev, University of Minnesota–Duluth    Gregory Lapicki, East Carolina University    Jill Leggett, Florida State College–Jacksonville    Alfredo Louro, University of Calgary    James Maclaren, Tulane University    Ponn Maheswaranathan, Winthrop University    Seth Major, Hamilton College    Oleg Maksimov, Excelsior College    Aristides Marcano, Delaware State University    James McDonald, University of Hartford    Ralph McGrew, SUNY–Broome Community College    Paul Miller, West Virginia University    Tamar More, University of Portland    Farzaneh Najmabadi, University of Phoenix    Richard Olenick, The University of Dallas    Christopher Porter, Ohio State University    Liza Pujji, Manakau Institute of Technology    Baishali Ray, Young Harris University    Andrew Robinson, Carleton University    Aruvana Roy, Young Harris University    Gajendra Tulsian, Daytona State College    Adria Updike, Roger Williams University    Clark Vangilder, Central Arizona University    Steven Wolf, Texas State University    Alexander Wurm, Western New England University    Lei Zhang, Winston Salem State University    Ulrich Zurcher, Cleveland State University"
6eafb0bf-933c-4496-b923-26ec354bb208@6,1.0,1.0,Chapter Outline,1,"1.1     The Propagation of Light      1.2     The Law of Reflection      1.3     Refraction      1.4     Total Internal Reflection      1.5     Dispersion      1.6     Huygens's Principle      1.7     Polarization      Introduction                                     Figure   1.1        Due to total internal reflection, an underwater swimmer's image is reflected back into the water where the camera is located."
6eafb0bf-933c-4496-b923-26ec354bb208@6,1.0,1.0,Chapter Outline,2,The circular ripple in the image center is actually on the water surface.
6eafb0bf-933c-4496-b923-26ec354bb208@6,1.0,1.0,Chapter Outline,3,"Due to the viewing angle, total internal reflection is not occurring at the top edge of this image, and we can see a view of activities on the pool deck."
6eafb0bf-933c-4496-b923-26ec354bb208@6,1.0,1.0,Chapter Outline,4,how does light behave under various circumstances?
6eafb0bf-933c-4496-b923-26ec354bb208@6,1.0,1.0,Chapter Outline,5,"Answers to these questions can be found in Maxwell's equations (in  Electromagnetic Waves ), which predict the existence of electromagnetic waves and their behavior."
6eafb0bf-933c-4496-b923-26ec354bb208@6,1.0,1.0,Chapter Outline,6,"Examples of light include radio and infrared waves, visible light, ultraviolet radiation, and X-rays."
6eafb0bf-933c-4496-b923-26ec354bb208@6,1.0,1.0,Chapter Outline,7,"Interestingly, not all light phenomena can be explained by Maxwell's theory."
6eafb0bf-933c-4496-b923-26ec354bb208@6,1.0,1.0,Chapter Outline,8,"Experiments performed early in the twentieth century showed that light has corpuscular, or particle-like, properties."
6eafb0bf-933c-4496-b923-26ec354bb208@6,1.0,1.0,Chapter Outline,9,"The idea that light can display both wave and particle characteristics is called  wave-particle duality , which is examined in  Photons and Matter Waves ."
6eafb0bf-933c-4496-b923-26ec354bb208@6,1.0,1.0,Chapter Outline,10,"In this chapter, we study the basic properties of light."
6eafb0bf-933c-4496-b923-26ec354bb208@6,1.0,1.0,Chapter Outline,11,"In the next few chapters, we investigate the behavior of light when it interacts with optical devices such as mirrors, lenses, and apertures."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,1,"Learning Objectives By the end of this section, you will be able to:    Determine the index of refraction, given the speed of light in a medium   List the ways in which light travels from a source to another location       The speed of light in a vacuum  c  is one of the fundamental constants of physics."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,2,"As you will see when you reach  Relativity , it is a central concept in Einstein's theory of relativity."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,3,"As the accuracy of the measurements of the speed of light improved, it was found that different observers, even those moving at large velocities with respect to each other, measure the same value for the speed of light."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,4,"However, the speed of light does vary in a precise manner with the material it traverses."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,5,"These facts have far-reaching implications, as we will see in later chapters."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,6,The Speed of Light: Early Measurements   The first measurement of the speed of light was made by the Danish astronomer Ole  Roemer  (1644–1710) in 1675.
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,7,"He studied the orbit of Io, one of the four large moons of Jupiter, and found that it had a period of revolution of 42.5 h around Jupiter."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,8,"He also discovered that this value fluctuated by a few seconds, depending on the position of Earth in its orbit around the Sun."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,9,Roemer realized that this fluctuation was due to the finite speed of light and could be used to determine  c .
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,10,Roemer found the period of revolution of Io by measuring the time interval between successive eclipses by Jupiter.
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,11,Figure 1.2 (a) shows the planetary configurations when such a measurement is made from Earth in the part of its orbit where it is receding from Jupiter.
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,12,"When Earth is at point  A , Earth, Jupiter, and Io are aligned."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,13,"The next time this alignment occurs, Earth is at point  B , and the light carrying that information to Earth must travel to that point."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,14,"Since  B  is farther from Jupiter than  A , light takes more time to reach Earth when Earth is at  B ."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,15,"Now imagine it is about 6 months later, and the planets are arranged as in part (b) of the figure."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,16,The measurement of Io's period begins with Earth at point     A  '    A  '     and Io eclipsed by Jupiter.
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,17,"The next eclipse then occurs when Earth is at point     B  '    B  '    , to which the light carrying the information of this eclipse must travel."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,18,"Since     B  '    B  '     is closer to Jupiter than     A  '    A  '    , light takes less time to reach Earth when it is at     B  '    B  '    ."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,19,This time interval between the successive eclipses of Io seen at     A  '    A  '     and     B  '    B  '     is therefore less than the time interval between the eclipses seen at  A  and  B .
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,20,"By measuring the difference in these time intervals and with appropriate knowledge of the distance between Jupiter and Earth, Roemer calculated that the speed of light was      2.0   ×     10   8    m/s  ,      2.0   ×     10   8    m/s  ,      which is 33% below the value accepted today."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,21,Figure   1.2        Roemer's astronomical method for determining the speed of light.
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,22,"Measurements of Io's period done with the configurations of parts (a) and (b) differ, because the light path length and associated travel time increase from  A  to  B  (a) but decrease from     A  '    A  '     to     B  '    B  '     (b)."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,23,The first successful terrestrial measurement of the speed of light was made by Armand  Fizeau  (1819–1896) in 1849.
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,24,He placed a toothed wheel that could be rotated very rapidly on one hilltop and a mirror on a second hilltop 8 km away ( Figure 1.3 ).
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,25,"An intense light source was placed behind the wheel, so that when the wheel rotated, it chopped the light beam into a succession of pulses."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,26,The speed of the wheel was then adjusted until no light returned to the observer located behind the wheel.
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,27,"This could only happen if the wheel rotated through an angle corresponding to a displacement of       (   n  +  1/2   )        (   n  +  1/2   )       teeth, while the pulses traveled down to the mirror and back."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,28,"Knowing the rotational speed of the wheel, the number of teeth on the wheel, and the distance to the mirror, Fizeau determined the speed of light to be      3.15   ×     10   8    m/s  ,      3.15   ×     10   8    m/s  ,      which is only 5% too high."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,29,Figure   1.3        Fizeau's method for measuring the speed of light.
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,30,The teeth of the wheel block the reflected light upon return when the wheel is rotated at a rate that matches the light travel time to and from the mirror.
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,31,The French physicist Jean Bernard Léon  Foucault  (1819–1868) modified Fizeau's apparatus by replacing the toothed wheel with a rotating mirror.
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,32,"In 1862, he measured the speed of light to be      2.98   ×     10   8    m/s  ,      2.98   ×     10   8    m/s  ,      which is within 0.6% of the presently accepted value."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,33,Albert  Michelson  (1852–1931) also used Foucault's method on several occasions to measure the speed of light.
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,34,"His first experiments were performed in 1878; by 1926, he had refined the technique so well that he found  c  to be      (  2.99796  ±  4  )   ×     10   8    m/s  ."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,35,  2.99796  ±  4  )   ×     10   8    m/s  .
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,36,"Today, the speed of light is known to great precision."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,37,"In fact, the speed of light in a vacuum  c  is so important that it is accepted as one of the basic physical quantities and has the value          c  =  2.99792458   ×     10   8    m/s  ≈  3.00   ×     10   8    m/s      c  =  2.99792458   ×     10   8    m/s  ≈  3.00   ×     10   8    m/s       (1.1)       where the approximate value of      3.00   ×     10   8    m/s      3.00   ×     10   8    m/s      is used whenever three-digit accuracy is sufficient."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,38,"Speed of Light in Matter   The speed of light through matter is less than it is in a vacuum, because light interacts with atoms in a material."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,39,"The speed of light depends strongly on the type of material, since its interaction varies with different atoms, crystal lattices, and other substructures."
a8be6cf6-1c2d-44e0-826f-04f22a1a9eda@7,1.0,2.0,The Propagation of Light,40,"We can define a constant of a material that describes the speed of light in it, called the  index of refraction   n :          n  =   c  v       n  =   c  v        (1.2)       where  v  is the observed speed of light in the material."
